,Bldg #,Code,Building,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00
146,281.0,CAL,Carol Little Building,893.2,4222.936,1808.4099999999999,1912.63,1866.37,1950.08,2736.8990000000003,2383.09,2070.96,2206.8399999999997,1880.8200000000002,1787.1799999999998,1787.1799999999998,1957.02,1219.76,1765.95,854.96,936.5700000000002,1043.6800000000003,2055.56,1164.2,1036.3599999999997,977.52,819.9999999999999,249.23000000000002,1590.3200000000002,3116.95,2009.13,1671.2256,1634.1696,1845.3888,1915.7951999999998,2186.304,1834.2719999999997,1817.5967999999998,1587.8496,1839.8304,1895.4144,1426.656,1617.4943999999998,2243.7408,2404.9334400000002,1565.6159999999998,3375.8016,1584.144,1450.7424,1617.6,1352.6399999999999
147,281.1,CAL1,CAL URBAN MARKET,40.92,0.0,0.0,0.0,34.68,41.68,46.160000000000004,66.08,59.76,47.4,53.04,,,,,,70.04,76.52,85.32000000000001,82.88,94.8,84.64,79.48,63.32,0.0,0.0,0.0,0.0,69.63440000000001,68.0904,76.8912,79.8248,91.096,76.428,75.7332,66.1604,76.6596,78.9756,59.443999999999996,67.3956,93.4892,100.20556,65.234,140.6584,66.006,60.4476,67.4,56.36
148,283.0,SWC,Social Work Center  (NEW FEB 04),0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,289.0,GEC,Galen Events Center (FY08 includes New Bldg Overhead),988.1600000000001,891.66,806.74,1291.17,1607.69,1047.99,1883.68,2790.78,3477.86,1547.8600000000001,1816.13,2165.46,2165.46,521.1,851.13,1584.5299999999997,70.0,998.0000000000001,767.378,1615.4099999999999,889.0,62.0,1426.9299999999998,868.5,419.78999999999996,1215.9,621.4599999999999,258.62,135.1,538.47,481.544,465.63800000000003,802.88,1372.93,1088.52,628.5740000000001,712.17,805.322,876.22,739.19,516.66,947.7270000000001,1640.5,1720.9460000000001,1663.6599999999999,1144.255,1322.0,600.0
150,290.0,RTH,Ron Tutor Hall,390.91157535175296,897.6857823880374,381.40545461461704,422.82496867148075,660.7507773840013,565.9403512103953,535.4985746804005,850.534270963272,814.8385412756628,730.6806139108254,702.5127404395009,273.11193868547,434.72668515590277,385.59194454962665,455.36931703999085,856.9289986132773,520.2140659140632,569.9538033371769,745.2898457941891,670.3447652050675,886.5557863160024,789.0615787187267,716.39458751767,435.3526871155013,455.9382251020207,643.7614802711372,411.7094003876334,258.5638089240853,528.339825341436,348.68113123657935,522.3185841838607,637.5759756173486,617.527584632166,511.39413269035623,309.62626852308904,318.6193559885137,170.7164260335712,226.702428611806,270.82072284617675,344.27423536351506,57.328170947630326,57.77658711117357,76.23201911878235,86.05044038239986,78.6601134572696,63.96899223571837,47.88757160090986,44.086943654516745
151,291.0,RRI,RAY R. IRANI HALL (was Molecular & Computational Biology Bldg 3/19/07),493.5194389798583,545.6648621303943,528.7700534759358,546.3992270053476,528.7700534759358,546.3957219251337,546.3957219251337,528.7700534759358,546.3957219251337,529.5044284759358,546.3957219251337,546.3957219251337,493.5187165775401,545.6613101604278,545.6613101604278,546.3959759358289,546.3959759358289,528.7702673796791,489.6631016042781,536.6658878188101,635.625334224599,418.3172994652407,382.7420187165776,409.5574465240641,265.3422459893048,463.23350267379675,265.3422459893048,264.65418198529414,259.03743315508024,317.5685369318182,506.09375,390.1283422459893,423.0784625668449,570.4411764705883,722.6039438502673,663.1229946524064,598.1176470588235,702.0320855614973,510.47058823529414,533.4224598930481,467.9144385026738,467.9144385026738,467.9144385026738,647.4117647058823,588.6684491978609,400.83422459893046,0.0,751.2954545454545
152,292.0,DNI,Dornsife Neuroscience Imaging Center,5.294677405427625,11.68090534235166,5.169282566146578,5.560006696047517,8.701879065381021,7.504935331529329,7.118999395839138,11.1054839087593,10.653021823813981,9.585485850490572,9.219007380491629,3.795404086561249,5.836129454164092,5.2107127185381845,6.098753402273251,11.169267821263766,6.916326849485721,7.546883724870873,9.759609823296843,8.81697626156574,11.55054462001213,10.31655108800288,9.392312637223645,5.828281698238178,6.097930847269825,8.470851429660678,5.532669089680986,3.5885165704400563,7.01428986128498,4.735865466091636,6.939245739711282,8.398261193445196,8.141245597259104,6.7982899918366835,4.244402771209116,4.358837467637416,2.496997920780282,3.198816083664011,3.7649627281599476,4.690994914223995,,,,,,,,
153,294.0,SCA,School of Cinematics Arts,168.47503106281417,153.8899948960575,200.0668449197861,93.50270148395721,70.93582887700535,87.55347593582887,138.62944936497325,193.07486631016042,234.48427055481284,192.98128342245988,73.34853881183155,163.23215031751337,193.8235294117647,181.3903743315508,221.68167112299466,104.75935828877006,104.75935828877006,78.24866310160428,108.43582887700535,106.35026737967914,204.1711229946524,224.3716577540107,179.13101604278074,99.5855614973262,84.43850267379679,174.4055347593583,84.43850267379679,1.4304812834224598,2.0559587937625334,23.77005347593583,7.0588235294117645,9.11913101604278,8.649732620320856,10.886466123203542,7.7005347593582885,6.951871657754011,10.788770053475936,9.906417112299465,12.51336898395722,9.542152406417111,10.62566844919786,8.93048128342246,7.045454545454546,61.05614973262032,139.7860962566845,123.58288770053476,114.10427807486631,50.70855614973262
154,296.0,TTL,Technical Theater Laboratory,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,310.0,TCC,Tudor Campus Center,102.12554992104599,110.06632799999211,119.26470588235294,77.56716946524064,103.06149732620321,184.1577540106952,213.475935828877,164.34491978609626,143.6898395721925,106.43143173462566,63.1283422459893,102.1524064171123,95.42780748663101,98.14171122994652,140.78877005347593,129.2382883726722,129.2379679144385,71.29679144385027,56.283422459893046,73.14171122994652,121.08288770053476,95.30748663101605,101.85828877005348,89.8663101604278,131.2898395721925,116.75133689839572,131.2898395721925,89.29144385026738,37.13903743315508,35.01336898395722,34.27807486631016,77.33957219251337,70.45454545454545,52.5,21.483957219251337,31.671122994652407,26.818181818181817,24.264705882352942,25.147058823529413,30.494652406417114,34.3716577540107,43.20855614973262,697.1189839572193,881.8930481283422,718.5013368983957,413.13235294117646,413.5427807486631,243.38368983957218
156,312.0,SCB,SCA - BUILDING B,0.0,0.0,0.0,0.0,,,,,,,,,,,,,13.110742108693627,12.626788540923057,14.430615475340636,13.37471678202303,16.806387535305255,19.66611316304044,16.19044663086998,11.482898289828983,12.05484341537602,18.214252459728733,12.05484341537602,1.6718395977528788,2.2217868338557993,4.7515441199292345,4.795539898817468,5.719451255470375,7.183894751544119,9.503088239858469,4.663552562152766,2.991712964399888,5.0595145721468695,4.4875694465998315,6.687358391011515,7.039324622117384,6.115413265464477,8.18321487321146,9.1511220087526,11.614885626493683,14.870573264222973,19.094168037493404,15.530509947546479,8.227210652099693
157,313.0,SCC,SCA - BUILDING C,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.124055407569154,3.97182517440385,4.539228770747257,4.207090080204775,5.286540824467842,6.186083111353731,5.092793254984727,3.6120082596494942,3.791916717026672,5.729392411857819,3.791916717026672,0.5258862600255969,0.6988751613498063,1.49462410744117,1.5084632195471068,1.7990845737717787,2.2597332593299893,2.98924821488234,1.4669458832292963,0.9410596232036996,1.5914978921827272,1.4115894348055493,2.1035450401023876,2.2142579369498816,1.9236365827252095,2.5740748517042373,2.878535318034846,3.653525595967304,4.677619891806624,6.006174653976553,4.885206573395676,2.587913963810174
158,314.0,SCX,SCA - BUILDING D,4.719257955444051,4.692519938581136,4.692513368983957,3.823534390374332,3.983957219251337,3.9171122994652405,4.050802139037433,4.518716577540107,5.0133689839572195,4.184491978609626,2.7540106951871657,4.251336898395722,4.652406417112299,5.628342245989304,5.521390374331551,3.983957219251337,3.983957219251337,3.836898395721925,4.385026737967914,4.064171122994653,5.106951871657754,5.975935828877005,4.919786096256685,3.4893048128342246,3.663101604278075,5.53475935828877,3.663101604278075,0.5080213903743316,0.6751336898395722,1.4438502673796791,1.4572192513368984,1.7379679144385027,2.1829679144385024,2.8877005347593583,1.4171122994652405,0.9090909090909091,1.5374331550802138,1.3636363636363635,2.0320855614973263,2.1390374331550803,1.858288770053476,2.486631016042781,2.7807486631016043,3.5294117647058822,4.518716577540107,5.802139037433155,4.719251336898396,2.5
159,315.0,SCE,SCA - BUILDING E ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6547246509640825,2.556731459149972,2.9219788104571105,2.7081754828626883,3.403036297544562,3.9820869764461233,3.2783176897811486,2.3251111875893473,2.4409213233696594,3.6881074010037924,2.4409213233696594,0.33852193535783603,0.44987783514659785,0.9621149741749023,0.9710234461580033,1.1581013578031232,1.454628756232621,1.9242299483498047,0.9442980302087004,0.6057760948508644,1.024474278056609,0.9086641422762965,1.3540877414313441,1.4253555172961516,1.2382776056510318,1.6569757888567764,1.8529621724849972,2.35183660353865,3.01106353028812,3.866276840665811,3.1446906100346346,1.6658842608398772
160,316.0,CDF,Campus Developmnt & Facilities,65.62,69.47999999999999,75.27000000000001,71.41,71.41,75.27000000000001,77.19900000000001,77.2,65.62,79.13,69.47999999999999,67.55,67.55,69.47999999999999,71.41,71.41,35.0,36.99999999999999,32.0,63.69,33.0,35.99999999999999,35.0,50.18,30.0,69.47999999999999,40.53,13.51,17.369999999999997,21.229,23.16,21.23,21.23,25.09,21.23,46.32,54.04,67.55,-116.78,19.3,17.369999999999997,21.229,15.440000000000001,21.23,27.02,19.3,23.0,15.0
161,321.0,JMC,JOHN MCKAY CENTER,245.04791743875128,458.6376716624896,240.0173675696918,227.00698256354386,354.6860181283001,314.41006211033834,298.0656689873591,432.07877694968363,418.56714677970695,383.85188818460495,372.96256664458605,192.6336479344476,260.96057507814635,241.13679637445023,270.30956206710107,438.49893798555865,292.9134622742395,314.2857180140154,385.181191204529,353.1928108707558,447.29149058873617,407.2878552564248,378.40495233175983,257.76642000048025,268.59224607618154,350.38318272052845,248.5467769599759,179.86151979488582,295.38029795424256,217.09777141850594,289.8227559675251,338.347925477022,330.940982387573,287.25768382092656,203.77904808817829,209.39682182351322,148.0622677818051,172.65579629952975,191.46410257572956,220.52450341286962,270.3183152716056,300.13156460769187,300.17129009778,294.4704120683265,326.1203668472507,170.64231099855027,331.48188730936056,88.71415954547926
162,326.0,ESH,Engemann Student Health,137.5256414830829,136.1622013411083,157.39304812834226,157.58080989304813,154.86060745320856,257.2860962566845,293.91711229946526,219.0909090909091,214.1042780748663,158.22192513368984,109.14438502673796,298.50267379679144,212.45989304812835,143.90374331550802,189.29144385026737,130.33357368248932,130.3342245989305,143.08823529411765,223.93048128342247,266.8181818181818,245.58823529411765,256.2566844919786,168.3422459893048,132.54010695187165,111.12299465240642,172.59358288770053,111.12299465240642,91.12299465240642,134.63903743315507,227.24598930481284,156.61764705882354,250.98930481283423,248.22192513368984,265.7754010695187,128.14171122994654,86.49732620320856,79.8663101604278,77.76737967914438,98.83689839572193,106.77807486631016,103.71657754010695,142.86096256684493,201.6577540106952,207.1524064171123,183.72994652406416,160.37433155080214,176.91176470588235,117.6470588235294
163,327.0,ANN,Wallis Annenberg Hall Construction,71.20332071820428,63.810352352040375,81.76470588235294,37.393318328877,24.59893048128342,33.31550802139037,56.41711229946524,78.81016042780749,93.3288770053476,69.95989304812834,23.609625668449198,70.61497326203208,73.42245989304813,64.82620320855615,90.85783422459893,35.50824536838636,35.50802139037433,29.43850267379679,35.53475935828877,41.63101604278075,94.75935828877006,101.27005347593582,77.43315508021391,44.786096256684495,40.38770053475936,87.82085561497327,40.38770053475936,4.121293175029245,4.050802139037433,4.719251336898396,4.665775401069519,4.451871657754011,4.411764705882353,4.5855614973262036,4.291443850267379,3.088235294117647,3.7032085561497325,2.7406417112299466,3.7967914438502675,3.609625668449198,3.3155080213903743,4.692513368983957,7.31283422459893,36.77807486631016,77.05882352941177,65.52139037433155,65.58823529411765,28.689839572192515
164,328.0,SCI,SCA - BUILDING I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.064444527617063,21.249985165859385,24.285697332410724,22.5086950885758,28.283952381039324,33.09666679142559,27.24736773880228,19.324899401704876,20.28744228378213,30.653288706152566,20.28744228378213,2.813586886071975,3.739108888069335,7.9965100972571905,8.07055185741698,9.625428820772544,12.089982849451273,15.993020194514381,7.848426576937612,5.034839690865638,8.514802418375712,7.5522595362984575,11.2543475442879,11.846681625566209,10.291804662210644,13.771767389720718,15.400686113236072,19.547024682184244,25.026114934008614,32.13412390934834,26.13674133640545,13.845809149880505
165,330.0,TRF,Temp Research Fac-Dornsife,102.887793489557,186.56166877158188,100.47520118270282,96.12910306249388,155.45732717686877,139.46856824536684,138.1549701199773,194.91577467168366,186.01864986820215,168.32214308277477,157.89231255792555,81.32650862295465,109.28734119637681,97.74497145525164,112.80698316002614,184.4409545718096,129.9487989125764,139.14179965052875,173.22172215153648,162.12180378014463,197.3705948608775,177.66835426477084,160.07946184285976,107.78603275123574,112.353523550619,142.35963410438526,103.81939335193721,78.53785969835126,130.8128433013035,99.00039026009249,134.1719332328333,155.8228120399428,149.46749476798354,128.35841400980996,88.6579213791489,88.08064330673538,63.167319813054654,69.79000230850608,80.60177745199105,95.44760484771673,121.39210004892442,134.02735760810043,143.23719715203228,145.42151485448255,153.02992486188603,82.86887480869385,140.79973556483534,38.722791404078755
166,331.0,VPD,Verna & Peter Dauterive Hall (VPD),80.17408064522968,78.81048422330976,91.05614973262033,49.986895307486634,28.94385026737968,31.951871657754012,68.475935828877,98.22192513368984,105.12032085561498,68.79679144385027,39.13101604278075,69.1271045705214,80.61888473429144,76.12084224598931,80.1470588235294,49.39856597826952,49.398395721925134,44.46524064171123,48.088235294117645,62.51336898395722,79.14438502673796,118.22192513368984,96.17647058823529,41.56417112299465,34.09090909090909,70.08021390374331,34.09090909090909,8.235294117647058,28.454294786096256,6.599180496950201,9.98663101604278,9.090909090909092,208.43582887700535,8.88464486025234,11.096256684491978,6.510695187165775,13.449197860962567,7.620320855614973,10.641711229946525,10.638502673796792,10.441176470588236,9.919786096256685,10.481283422459892,27.86096256684492,60.080213903743314,51.401069518716575,80.80213903743315,19.037433155080215
167,332.0,UAC,Uytengsu Aquatics Center (includes MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.4429719210275,531.419907943314,568.595835098858,603.9428977364663,596.1149762862548,568.3340063998592,454.7362228620671,544.5587744560956,595.1931679176049,950.2172257814486,454.9967238770972,429.9992382907496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,336.0,JFF,Jill & Frank  Fretitta Hall,128.52901453044706,155.26704756025802,138.3355614973262,73.89497334224599,71.49064171122994,88.31827581885027,111.92236589237967,147.12566844919786,155.57486631016042,123.87700534759358,40.74866310160428,90.16248663101604,110.87566844919786,145.81550802139037,74.74598930481284,74.7461439912357,74.74598930481284,60.855614973262036,65.65508021390374,87.6336898395722,157.03208556149733,208.00802139037432,123.08155080213903,40.74866310160428,102.07085561497327,114.83551375095493,102.07085561497327,29.898395721925134,74.32023938836899,66.17312834224599,76.986678016377,49.889013932987964,91.24732620320856,130.8898395721925,92.60945855614973,30.56149732620321,67.62184491978608,84.64169332505729,92.95738636363636,49.70608288770054,0.0,0.0,0.0,0.0,0.0,53.475935828877006,0.0,0.0
169,341.0,UVO,University Village One,777.79,778.8149999999999,619.53,1049.348,1022.9,1474.825,2646.0299999999997,3125.098,2354.6,1963.527,1335.56,589.193,561.63,383.375,-5151.273,4231.87,371.0,624.0,998.0,1107.0,1413.0,926.0,528.0,346,277.0,458.0,356.0,435.0,569.22,1608.1,1351.499,1810.26,1868.25,1456.33,688.47,439.94,407.03999999999996,418.45,422.94,694.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,344.0,MHC,The Kathleen McCarthy Honors College,1559.0,2014.555,1322.0,397.888,0.0,736.555,0.0,1317.489,0.0,857.127,0.0,555.04,0.0,22635.04,1479.344,3431.0,589.0,400.0,1254.0,1573.0,1297.0,2151.0,1327.0,1124,887.0,1780.0,642.0,181.0,1137.3909999999996,1713.0,834.0,335.0,318.0,1030.0,612.0,760.0,392.0,1526.0,522.0,1373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,346.0,CIC,Jessie & Charles Cale and Ray Irani Residential College,898.0,1218.555,1015.0,1415.888,716.0,624.555,566.0,785.795,1084.0,149.03,0.0,131.733,3049.0,4403.619999999999,4261.0,4523.0,689.0,451.0,890.0,862.0,1520.0,1256.0,26.0,1962,912.0,1268.0,960.0,559.999,1496.0,1036.0,1633.999,-674.0,698.0,784.0,1240.0,678.0,834.0,1038.0,1045.0,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,347.0,MRC,Priam Residential College (Temp Name,332.0,1653.547,312.0,665.8879999999999,363.0,529.5550000000001,275.0,899.0930000000001,507.0,875.442,621.0,749.486,528.0,608.434,361.545,1426.0,315.0,463.0,345.0,683.0,532.0,726.0,393.0,341,288.0,575.0,255.0,0.0,608.0,758.0,645.999,-386.999,340.0,485.0,476.0,933.0,992.0,1088.0,568.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,348.0,NBC,Shelly & Ofer Nemirovsky and David C. Bohnett Residential College,623.0,681.555,554.0,691.888,412.0,319.555,470.0,565.435,764.0,812.21,919.0,576.531,719.0,796.99,1303.8339999999998,1861.0,647.0,550.0,709.0,1134.0,1795.0,1437.0,1115.0,795,862.0,1205.0,631.0,117.0,1252.0,1145.0,1329.999,-1920.0,526.0,567.0,620.0,384.0,340.0,405.0,544.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,349.0,CRC,A.C. Allen Cowlings and Illium Residential College,961.0,1093.555,877.0,1133.888,819.0,67.555,0.0,139.209,0.0,94.527,0.0,77.47999999999999,0.0,36.035,8650.748,1237.0,620.0,538.0,694.0,1094.0,2600.0,2690.0,2392.0,1763,1688.0,2684.0,1374.0,310.0,1114.0,1236.0,1299.999,-1402.0,444.0,973.0,830.0,643.0,1340.0,1238.0,796.0,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,350.0,MCB,Michealson Cneter For Convergent Bioscience,610.2045454545455,610.2045454545455,610.2045454545455,229.30614973262033,715.169368315508,1012.2692179144385,561.4183656417113,450.9974097593583,765.808739973262,788.5526403743315,296.12698445855614,303.1373245320856,411.36096256684493,505.8917505504876,450.4777183600714,467.98250148544264,549.9877272727273,877.1601203208556,437.2898529411765,411.8996524064171,441.04338842975204,480.7348796791444,679.5564438502673,414.4728877005347,504.12128342245984,542.2077272727273,504.12128342245984,347.82507520053474,426.0625,479.2311580882353,644.7964141356116,594.5613368983958,537.6481082887701,613.7016521836006,475.6895106951871,352.3019545454545,267.379679144385,536.5304516488413,500.34832999108727,351.86693218025846,467.9144385026738,467.9144385026738,736.3716577540107,775.4652406417113,653.7379679144385,741.6938502673797,577.5802139037434,687.7914438502673
176,352.0,KDC,Glorya Kaufman Intl Dance Center,28.997210545912164,47.326544531830216,31.318181818181817,12.998111659090908,24.71261123412433,13.497326203208557,25.310160427807485,34.88101604278075,42.48529411764706,39.30347593582888,52.50668449197861,36.6096256684492,53.35294117647059,30.65106951871658,39.32486631016043,15.550848929950936,15.550802139037433,12.810160427807487,18.593582887700535,19.819745989304813,38.04010695187166,42.10294117647059,8.872339572192514,8.584237967914438,5.524077540106952,11.066590909090909,5.524077540106952,1.7409855643695689,3.9331550802139037,5.005454545454545,2.8622994652406417,3.227005347593583,2.413101604278075,2.716577540106952,2.236631016042781,6.517379679144385,5.382352941176471,5.108288770053476,6.898395721925134,3.2245989304812834,1.6697860962566844,1.839572192513369,2.283422459893048,13.053475935828876,27.3475935828877,29.177807486631018,37.87967914438503,11.852941176470589
177,355.0,SPS,Shrine Parking Structure.,0.0,15.555,0.0,0.0,0.0,14.555,0.0,3.166,0.0,0.0,0.0,2.709,2.709,0.0,0.0,2.5540000000000003,0.0,0.0,0.0,1.834,0.0,1.892,0.0,4.92,0.0,0.0,0.0,0.0,0.0,1.863,0.0,0.0,0.0,9.433,0.0,11.969,0.0,8.898,0.0,9.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,356.0,SCS,School of Cinematics Arts Station,327.999,9.0,11.0,20.0,10.0,14.0,18.0,19.0,15.0,13.0,10.0,3.0,3.0,2.0,0.0,26.0,16.0,21.0,24.0,20.0,18.0,15.0,10.0,2,6.0,0.0,4.0,0.0,0.0,33.0,41.0,27.0,14.0,13.0,11.0,8.0,5.0,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,357.0,IYH,Iovine Young Hall,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,37.85096256684492,16.698502673796792,11.066590909090909,11.066590909090909,5.524077540106952,0.0,0.0,1.5283526252297794,2.482342725131601,3.3231470588235292,2.914438502673797,8.02139037433155,4.5063990867031185,4.6566123895932225,4.6566123895932225,4.20597248092291,4.6566123895932225,4.5063990867031185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,501.0,BKF,Brian Kennedy Field,130.34358288770053,157.83823529411765,98.44251336898395,231.3288770053476,332.0788770053476,329.31951871657753,464.5133689839572,436.2566844919786,395.31951871657753,242.79010695187165,148.2620320855615,86.0427807486631,61.82486631016043,15.017379679144385,87.04010695187166,373.9946524064171,111.56149732620321,408.30080213903744,467.3168449197861,451.57620320855614,460.02807486631013,311.36096256684493,118.86229946524064,27.79144385026738,88.07486631016043,150.54010695187165,88.07486631016043,112.28342245989305,352.5975935828877,447.1644385026738,398.19117647058823,512.8983957219251,478.0467914438503,267.4331550802139,141.20320855614975,120.7566844919786,87.97727272727273,125.93449197860963,138.2673796791444,291.9117647058824,304.225935828877,361.46122994652404,409.00267379679144,353.76737967914437,237.45989304812835,85.85160427807487,95.00802139037434,37.80882352941177
181,502.0,BDX,Dedeaux Field,183.9879679144385,249.96791443850267,195.8783422459893,420.81283422459893,390.53208556149735,407.17245989304814,487.5200534759358,476.2647058823529,464.35695187165777,303.61898395721926,376.99064171122996,154.77005347593584,105.11096256684492,49.67513368983957,282.3368983957219,408.94786096256684,155.8716577540107,400.5735294117647,512.5013368983957,516.1069518716578,466.2379679144385,379.05080213903744,195.3422459893048,89.94385026737967,142.65106951871658,241.16042780748663,142.65106951871658,167.56951871657753,365.17379679144386,512.0788770053476,577.0066844919786,588.9264705882352,468.33288770053474,310.8101604278075,195.13368983957218,127.54545454545455,170.50935828877004,212.38636363636363,235.798128342246,337.5949197860963,465.3716577540107,448.60427807486633,516.1978609625669,457.8516042780749,424.4665775401069,226.298128342246,291.2901069518717,59.467914438502675
182,506.0,IMF,Intramural Field,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,507.0,CFX,Dean Bartlett Cromwell Field,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,509.0,SMF,McAlister Soccer Field,83.0,233.0,171.0,311.0,379.0,351.0,600.0,563.0,394.0,238.0,271.0,89.0,89.0,14.0,193.0,421.0,299.0,418.0,472.0,357.0,465.0,287.0,161.0,55,91.0,173.0,130.0,130.0,289.0,437.0,454.0,590.0,524.0,304.0,195.0,103.0,60.0,151.0,152.0,346.0,167.83333333333334,509.0,516.0,550.0,431.0,229.0,431.5,410.375
185,511.0,GPC,Golf Practice Field,14.601604278074866,14.659090909090908,18.453208556149733,20.810160427807485,16.09625668449198,22.074866310160427,27.07620320855615,27.766042780748663,20.925133689839573,20.06283422459893,18.165775401069517,14.256684491978609,12.704545454545455,13.336898395721924,23.856951871657753,26.386363636363637,11.037433155080214,31.675133689839573,37.36631016042781,37.94117647058823,31.502673796791445,27.823529411764707,16.95855614973262,10.864973262032086,12.359625668449198,16.268716577540108,12.359625668449198,15.463903743315509,22.3048128342246,25.236631016042782,28.68582887700535,24.489304812834224,23.052139037433154,20.46524064171123,14.084224598930481,12.417112299465241,12.014705882352942,14.831550802139038,19.372994652406415,26.731283422459892,0.0,0.0,35.75668449197861,32.594919786096256,27.88101604278075,21.72994652406417,14.429144385026738,11.209893048128341
186,623.0,UUC,University United Church,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,801.0,TDF,Temporary Dining Facility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,,,3401 S Hope St,20.0,16.0,19.0,17.0,20.0,18.0,19.0,12.0,13.0,15.0,16.0,18.0,18.0,11.0,14.0,24.0,38.0,42.0,39.0,12.0,59.0,33.0,33.0,42,41.0,2.0,66.0,36.0,39.0,32.0,34.0,26.0,35.0,24.0,39.0,39.0,34.0,27.0,55.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
